id,price
0,6.98952666777845
1,8.306957645598679
2,7.718106339324064
3,8.439665130852688
4,9.788642091485809
5,8.409197841905591
6,6.1821737371470045
7,9.240894255000217
8,8.732577925141555
9,9.14367834036861
10,8.360719841101428
11,7.5140731943412975
12,9.392285505275645
13,7.862221176943609
14,9.645083702827396
15,7.045159197949645
16,6.516023868251783
17,6.521991667478587
18,8.602944263311393
19,8.296068183348833
20,6.989273368353701
21,6.472471334642054
22,9.44509518764757
23,7.354719696015109
24,8.950880566893478
25,6.434521552727969
26,7.814806836912568
27,8.028768854754247
28,6.295064235429524
29,9.037181803786943
30,8.614869463260185
31,8.375132299604047
32,9.633434041918427
33,8.58275847966518
34,7.652948884642222
35,6.407516782333652
36,7.954229667260937
37,6.450153970208409
38,8.710205605528945
39,7.153997427498763
40,6.72937091821112
41,7.789578166970256
42,9.016127652670669
43,8.216079116149466
44,6.211913643517183
45,8.212386482183668
46,8.972624926050461
47,7.325720011223001
48,8.334300896943798
49,6.133469157451411
50,7.593611500825532
51,8.194671354136265
52,8.45881398401125
53,7.859465845239609
54,7.924687236856067
55,8.015271973115247
56,7.8591222719962905
57,9.504177285159216
58,7.6858851896209766
59,7.207524237111659
60,7.579409295285767
61,7.610481185600324
62,7.525164419152994
63,8.417170398328548
64,8.1805458396088
65,8.542421719697135
66,8.541615843604689
67,6.934577350460951
68,7.60635447247344
69,6.624469255049008
70,7.817967848912661
71,7.078837988020747
72,7.584802139993427
73,9.03812275040939
74,7.02274825975788
75,6.376406310014821
76,6.602746048418061
77,6.312549925766542
78,8.985517191996387
79,8.174248830343064
80,6.566925785640485
81,8.260992155468049
82,6.9975597293365395
83,6.948182977484017
84,6.410247749018953
85,7.611579387282254
86,7.858773396543978
87,8.44131169458895
88,7.07435274569148
89,6.174937551984386
90,6.965537522489535
91,6.886927795272604
92,6.061451282601733
93,6.624262906809551
94,6.434741693306784
95,6.856967938974795
96,8.255470731779493
97,6.661974172784865
98,8.234420259406175
99,7.8425231410790515
100,7.228714195676896
101,8.136398930439654
102,8.484521641628199
103,7.902370668367268
104,8.277198809494273
105,7.702030760371508
106,7.613425942674177
107,7.54193248801353
108,8.69144328237002
109,7.3903373218473645
110,6.76886797805856
111,6.38150103217126
112,7.994521555331464
113,6.757443651321057
114,6.630373342927819
115,6.312429728864024
116,6.337829141269345
117,8.630694693499134
118,6.364300170096455
119,6.765014838490411
120,6.720297662826488
121,9.203511036125697
122,6.521523973635143
123,9.335762072924748
124,7.66635325641836
125,8.067811932575456
126,7.449940585243341
127,8.206453429749764
128,7.1793226941164106
129,6.701921216131903
130,8.29964888550321
131,7.280449231578351
132,8.407697508228146
133,8.06341442519405
134,9.83473675885947
135,6.657152643369096
136,7.43874777855681
137,9.259124216947196
138,7.623153482280823
139,6.785005072502433
140,8.579467156178755
141,7.04541260899211
142,7.549970834635245
143,8.42092453832175
144,7.955495313058974
145,9.176832233571417
146,6.898993705415797
147,8.416141534343858
148,6.715195155759203
149,6.460415610378893
150,7.6544919242908955
151,6.707629333722438
152,9.512888254956128
153,8.717778166113167
154,6.699808850090528
155,6.615867890759607
156,6.8173609143983365
157,7.743822996762611
158,7.432126914614236
159,7.104662833427475
160,6.969086270829181
161,7.5122760839942595
162,8.311866265802845
163,8.538979784065223
164,6.710448702977165
165,6.346040046798515
166,9.184934897811548
167,6.3644318879304
168,8.578883433176852
169,6.3770664331864095
170,6.96175754268799
171,8.746995048800006
172,8.078087128647152
173,9.681677703100775
174,7.0875197519998006
175,7.787711822375056
176,8.365285119214246
177,7.343856377827998
178,7.235256648799916
179,7.840992116582833
180,8.58737185148512
181,6.642994444962764
182,8.756280836024956
183,7.287172709747943
184,6.159872657745921
185,6.875649304352042
186,6.299511682187297
187,6.562786019833623
188,7.611900834493944
189,6.154150867525689
190,8.289361441127213
191,8.036019284051601
192,9.356217641728573
193,6.42188305049955
194,7.641725586057821
195,7.895521101121445
196,8.190571505205064
197,8.022855693703828
198,6.517045338594968
199,7.780707465865178
200,7.83735327111336
201,7.8760015746560095
202,7.079403777954615
203,6.586968031061368
204,9.758229684831775
205,8.148732962200963
206,9.893367077049248
207,9.565456415342823
208,8.447557376976125
209,7.338298690302721
210,8.757329708447102
211,7.858052578027098
212,7.322234137737028
213,7.886108883153665
214,7.876272328259961
215,7.023036715078679
216,7.646474405611699
217,7.119438313408298
218,6.65429822079578
219,6.8716250022891865
220,7.961920560302512
221,8.540569871777652
222,7.4808637777352684
223,6.291772075109017
224,8.035315987466998
225,8.172555858979884
226,7.968239637432581
227,8.029586850619214
228,7.09709478083036
229,8.846299210025748
230,8.332605448971307
231,8.93411390707475
232,6.5149165256195
233,6.876856481983547
234,7.76914654678323
235,8.270332668689782
236,6.755296668971076
237,6.607006403072099
238,6.562229706019781
239,9.405795380514093
240,7.64431462938732
241,6.9192555340647734
242,6.442745375911753
243,7.871942344674413
244,8.206873762056272
245,7.644434665339047
246,7.821302130989712
247,7.83537742316384
248,8.108026644252153
249,6.805569823381487
250,6.762060125716075
251,7.223303127352403
252,7.827246807392226
253,6.635663881618531
254,8.162195860201695
255,6.147524836674417
256,8.894090981126993
257,7.704988007462393
258,6.793725587301288
259,6.646859005073249
260,7.259441799572843
261,6.920565684778823
262,9.506462747410524
263,9.39453554598889
264,8.37711362426774
265,9.598322288670047
266,8.028481239946558
267,7.341684381873885
268,8.979955675773962
269,9.51396518776852
270,6.473949845404985
271,8.557627647640153
272,6.461880496678083
273,8.24829055372485
274,7.5117490330980266
275,8.503022676001486
276,8.4761321175748
277,6.618701481650233
278,7.9828447404736
279,7.730863708764853
280,7.419135750395363
281,6.998271910509486
282,7.455425946305332
283,9.000393767070538
284,6.3272287383345
285,8.6615600215625
286,7.806526983251747
287,8.359775711379257
288,8.919891147903531
289,8.098977091395355
290,7.3397770364325305
291,7.463757260362573
292,7.71608668387987
293,7.032847197235282
294,6.211624903800831
295,8.58463859694604
296,6.861965590588256
297,6.343094516518172
298,7.021417747702244
299,7.566924554049737
300,7.686674455344256
