id,price
0,7.078350000000003
1,8.351409999999992
2,7.646510000000004
3,8.50678
4,9.501820000000006
5,8.43059
6,6.138420000000002
7,9.226959999999998
8,8.868750000000006
9,8.915610000000001
10,8.468979999999995
11,7.545679999999993
12,9.292250000000001
13,7.920850000000001
14,9.600469999999994
15,6.849420000000002
16,6.611079999999994
17,6.406719999999996
18,8.604989999999999
19,8.368400000000003
20,6.845319999999999
21,6.299689999999996
22,9.4262
23,7.5894100000000035
24,9.142710000000003
25,6.484209999999997
26,7.87558
27,8.137850000000004
28,6.745460000000003
29,8.894719999999994
30,8.465149999999998
31,8.433940000000003
32,9.610990000000003
33,8.467450000000001
34,7.907070000000001
35,6.398270000000001
36,8.019940000000005
37,6.555649999999999
38,8.77344
39,7.175239999999999
40,6.75439
41,7.8945399999999974
42,8.979170000000002
43,8.2839
44,6.2796
45,8.26451
46,8.907490000000001
47,7.333729999999994
48,8.365719999999996
49,6.180600000000005
50,7.7462
51,8.313330000000004
52,8.679360000000003
53,7.747639999999999
54,7.941850000000001
55,8.254510000000007
56,7.983550000000003
57,9.56894
58,7.817770000000003
59,7.151720000000004
60,7.5519799999999995
61,7.609180000000002
62,7.485879999999996
63,8.409559999999999
64,8.27061
65,8.69765
66,8.499510000000004
67,6.942959999999997
68,7.617209999999989
69,6.69863
70,7.894929999999996
71,6.978680000000004
72,7.521530000000002
73,9.652190000000008
74,7.0758999999999945
75,6.4239900000000025
76,6.675630000000004
77,6.2887900000000005
78,9.033080000000007
79,8.361389999999997
80,6.663570000000002
81,8.344859999999997
82,6.904980000000008
83,6.786679999999995
84,6.400179999999999
85,7.671669999999998
86,7.852690000000006
87,8.520309999999997
88,7.2374
89,6.243849999999998
90,7.0699200000000015
91,6.813369999999999
92,5.941670000000005
93,6.54054
94,6.35198
95,6.854220000000001
96,8.290979999999996
97,6.521019999999997
98,8.337360000000002
99,7.8339399999999975
100,7.3742199999999976
101,8.145760000000005
102,8.474300000000001
103,7.920280000000003
104,8.31936
105,7.744770000000004
106,7.72557
107,7.513179999999995
108,8.669840000000002
109,7.354110000000002
110,6.842790000000005
111,6.2251699999999985
112,8.015600000000001
113,6.882800000000007
114,6.445240000000001
115,6.109320000000004
116,6.124279999999999
117,8.539290000000005
118,6.353969999999999
119,6.8645000000000085
120,6.726329999999999
121,9.043819999999993
122,6.545120000000002
123,9.20226
124,7.901830000000002
125,8.14373
126,7.404780000000003
127,8.275690000000004
128,6.978629999999996
129,6.6947700000000046
130,8.397620000000002
131,7.67092
132,8.304060000000003
133,8.060380000000002
134,9.690130000000002
135,6.647649999999999
136,7.552739999999996
137,9.079159999999998
138,7.508649999999994
139,6.604660000000001
140,8.684949999999994
141,7.015519999999999
142,7.464629999999999
143,8.532619999999996
144,7.9261
145,9.216590000000005
146,6.8083800000000005
147,8.436089999999995
148,6.917309999999992
149,6.438779999999991
150,7.625669999999991
151,6.674670000000004
152,9.485519999999998
153,8.719390000000006
154,6.621720000000005
155,6.6158
156,6.780939999999998
157,7.853170000000003
158,7.452799999999995
159,7.1103800000000055
160,6.833929999999996
161,7.527380000000006
162,8.31326
163,8.765880000000005
164,6.703879999999998
165,6.226399999999997
166,9.289960000000006
167,6.273890000000005
168,8.67043
169,6.319479999999991
170,6.886790000000008
171,8.87862
172,8.043360000000002
173,9.618250000000005
174,7.059039999999995
175,7.803209999999996
176,8.341219999999996
177,7.12837
178,7.311739999999999
179,7.781559999999997
180,8.569599999999998
181,6.6467200000000055
182,8.762479999999995
183,7.314899999999999
184,6.079510000000003
185,6.804099999999998
186,6.2940499999999995
187,6.47869
188,7.536560000000008
189,6.262139999999997
190,8.452520000000003
191,8.017750000000001
192,9.418759999999997
193,6.521229999999999
194,7.61931
195,7.829009999999995
196,8.345309999999996
197,8.093140000000005
198,6.490920000000001
199,7.76463
200,8.00093
201,7.937369999999998
202,7.095879999999995
203,6.365419999999999
204,9.61214
205,8.302810000000012
206,9.68619
207,9.352720000000001
208,8.465260000000002
209,7.26644
210,8.719549999999995
211,7.911739999999993
212,7.395759999999991
213,8.084920000000004
214,8.122010000000001
215,6.911840000000004
216,7.67048
217,7.178510000000001
218,6.5446399999999985
219,6.781580000000003
220,7.98127
221,8.672559999999992
222,7.442270000000001
223,6.238
224,8.151309999999995
225,8.212489999999995
226,7.953920000000005
227,8.181619999999999
228,6.944399999999995
229,9.022079999999999
230,8.317220000000006
231,8.953959999999999
232,6.572999999999992
233,6.837870000000004
234,7.768399999999998
235,8.3628
236,6.6015700000000015
237,6.681640000000005
238,6.59362
239,9.438390000000004
240,7.5545199999999975
241,6.8136199999999985
242,6.45026999999999
243,7.848080000000003
244,8.290030000000005
245,7.56011
246,7.911369999999998
247,7.871219999999995
248,7.967330000000001
249,6.6815199999999955
250,6.9085
251,7.240749999999997
252,7.7688299999999995
253,6.514479999999989
254,8.346070000000001
255,6.212259999999995
256,9.02933
257,7.8632499999999945
258,6.698079999999996
259,6.563759999999998
260,7.266079999999995
261,6.8851200000000015
262,9.506049999999993
263,9.430920000000004
264,8.311299999999996
265,9.620969999999993
266,8.17026
267,7.321069999999999
268,8.845559999999992
269,9.297839999999994
270,6.321209999999996
271,8.736790000000006
272,6.580250000000004
273,8.245739999999998
274,7.555560000000006
275,8.474099999999998
276,8.538919999999994
277,6.573750000000005
278,7.942580000000003
279,7.7100300000000015
280,7.458329999999995
281,6.796620000000002
282,7.612640000000012
283,8.940829999999998
284,6.205870000000004
285,8.625320000000006
286,7.801840000000002
287,8.432970000000005
288,8.759329999999995
289,7.933040000000003
290,7.423120000000003
291,7.696139999999996
292,7.704079999999997
293,6.958800000000002
294,6.143329999999994
295,8.768000000000006
296,6.878389999999997
297,6.279070000000005
298,6.966980000000009
299,7.458589999999996
300,7.73836
301,7.407639999999987
302,8.50092
303,9.068959999999999
304,7.454450000000003
305,9.672599999999997
306,8.636999999999997
307,8.664819999999999
308,7.4061999999999975
309,6.498799999999997
310,7.2794099999999995
311,9.715579999999994
312,7.480529999999999
313,8.397000000000002
314,8.827670000000007
315,6.55846
316,6.291239999999997
317,6.620010000000003
318,8.092969999999998
319,9.424729999999997
320,8.568480000000001
321,7.441939999999996
322,7.637710000000004
323,7.851139999999999
324,6.301800000000002
325,8.608530000000004
326,7.934769999999997
327,9.312859999999995
328,7.023789999999995
329,6.519099999999994
330,9.095030000000001
331,8.458649999999999
332,7.161260000000007
333,8.13995
334,9.544070000000003
335,8.260800000000003
336,8.488960000000002
337,7.928680000000002
338,9.172040000000004
339,8.390600000000001
340,9.135149999999996
341,6.289780000000002
342,6.648389999999997
343,9.558010000000001
344,6.828319999999996
345,8.012529999999996
346,6.424729999999994
347,7.397329999999991
348,7.288000000000004
349,6.5686800000000005
350,7.4581699999999955
351,8.877090000000004
352,8.080300000000001
353,8.709510000000002
354,9.408989999999994
355,8.500389999999994
356,8.161619999999994
357,8.53771000000001
358,8.949999999999996
359,7.73139
360,6.783610000000006
361,9.502310000000005
362,8.135120000000002
363,9.031669999999998
364,9.701519999999995
365,8.516460000000004
366,9.299060000000003
367,7.548130000000006
368,6.527649999999999
369,7.338310000000003
370,6.922250000000003
371,6.53852
372,6.477120000000001
373,6.8915200000000025
374,7.888640000000001
375,6.5697800000000015
376,8.071280000000005
377,7.750429999999998
378,8.307080000000012
379,6.865670000000002
380,7.283719999999996
381,9.028299999999993
382,7.846840000000001
383,8.414729999999999
384,9.729709999999997
385,7.668910000000002
386,7.836619999999999
387,6.489289999999998
388,7.877159999999998
389,6.302600000000001
390,8.033109999999999
391,8.965579999999994
392,6.493990000000001
393,6.679340000000002
394,6.435529999999997
395,7.981449999999999
396,7.6725200000000005
397,8.847759999999994
398,9.58510000000001
399,7.8292699999999975
400,6.847120000000003
401,7.7943199999999955
402,7.2289099999999955
403,8.460429999999997
404,7.858300000000005
405,8.2531
406,9.063010000000004
407,8.213309999999995
408,6.576479999999999
409,8.059959999999997
410,8.12219
411,6.125550000000003
412,6.132430000000002
413,8.353779999999993
414,6.384549999999991
415,8.60256
416,9.701490000000005
417,9.610360000000004
418,8.187990000000001
419,7.210949999999998
420,6.554740000000005
421,6.924099999999995
422,7.51902
423,7.138320000000002
424,9.317820000000001
425,9.417760000000008
426,6.567549999999995
427,6.692910000000001
428,9.662829999999996
429,7.992990000000001
430,8.429039999999997
431,6.7694199999999976
432,8.822979999999994
433,7.685659999999997
434,7.561569999999994
435,7.415780000000008
436,7.289289999999999
437,6.815119999999995
438,6.917910000000002
439,6.723450000000001
440,9.750389999999992
441,8.125250000000007
442,6.325339999999999
443,6.588550000000003
444,6.8655299999999935
445,7.759719999999995
446,7.1324999999999985
447,7.438920000000005
448,8.571360000000002
449,8.53591
450,6.795189999999994
451,8.588800000000003
452,9.050940000000008
453,7.66428
454,6.617049999999994
455,8.942860000000001
456,8.428250000000004
457,8.49339
458,6.78889
459,6.943260000000001
460,7.602980000000009
461,8.293670000000002
462,9.395640000000007
463,8.481980000000002
464,6.924389999999999
465,8.512709999999995
466,7.087609999999999
467,7.840189999999998
468,6.636399999999996
469,9.302680000000002
470,8.726680000000005
471,8.604299999999999
472,7.604440000000004
473,7.480709999999992
474,7.426089999999993
475,8.640189999999997
476,6.787680000000005
477,6.701789999999999
478,8.102630000000005
479,8.400130000000006
480,8.126339999999999
481,9.613669999999995
482,8.445120000000008
483,8.186459999999999
484,8.789920000000006
485,8.25896
486,8.368929999999997
487,9.095410000000008
488,7.521399999999999
489,9.684609999999994
490,8.15954999999999
491,9.474190000000009
492,7.311849999999992
493,8.42895
494,8.193899999999996
495,6.285359999999996
496,7.465299999999998
497,6.80933
498,7.84783
499,7.765310000000007
500,8.081169999999997
501,9.732669999999993
502,6.289860000000005
503,8.388610000000003
504,7.527379999999997
505,8.956530000000004
506,7.533629999999995
507,7.579790000000006
508,6.288289999999992
509,7.53484
510,7.94052
511,8.031860000000004
512,7.008049999999994
513,7.183649999999999
514,6.592990000000007
515,8.07604
516,6.888429999999999
517,9.296350000000002
518,8.832759999999999
519,6.334450000000007
520,8.11286
521,8.263020000000004
522,9.617749999999997
523,7.260919999999995
524,7.613750000000005
525,7.405590000000006
526,9.312009999999997
527,6.609969999999996
528,6.509359999999994
529,7.8644699999999945
530,8.772220000000006
531,9.104150000000002
532,8.60642
